mean_fit_time       , std_fit_time         , mean_score_time     , std_score_time       , param_max_depth, param_max_features, param_min_samples_leaf, param_min_samples_split, param_n_estimators, params                                                                                                            , split0_test_score  , split1_test_score , split2_test_score , split3_test_score , split4_test_score  , mean_test_score   , std_test_score      , rank_test_score
322.86643586158755  ,  3.559555258005707   , 0.3198387145996094  , 0.04133105066543195  ,              20,                   ,                      1,                       5,                300, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}"     , 0.5933562428407789 , 0.6235167206040992, 0.6042363433667781, 0.5957446808510638, 0.5663716814159292 , 0.5966451338157299, 0.018481440304058988,              33
148.17966909408568  ,  1.823685230229992   , 0.15274991989135742 , 0.008022964890155148 ,              20,                   ,                      4,                      10,                200, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}"    , 0.5908045977011495 , 0.6262188515709642, 0.6078212290502794, 0.5916760404949382, 0.5663322185061316 , 0.5965705874646925, 0.019885465475412197,              34
160.58686356544496  ,  1.8416087385616933  , 0.1699227809906006  , 0.00580960305905139  ,                ,                   ,                      2,                       2,                200, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}"   , 0.5883694412770809 , 0.628385698808234 , 0.6043956043956044, 0.5899441340782123, 0.5717463848720801 , 0.5965682526862424, 0.018978102592977445,              35
245.45471925735472  , 11.217214468077518   , 0.2916383743286133  , 0.08170909116279314  ,              10,                   ,                      2,                      10,                300, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}"    , 0.5965317919075145 , 0.6170921198668147, 0.6078212290502794, 0.5831435079726651, 0.578177727784027  , 0.5965532753162601, 0.014603383071599538,              36
 98.06999669075012  ,  1.3904127771736288  , 0.14694781303405763 , 0.04483078844775352  ,              20,                   ,                      2,                       5,                100, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}"     , 0.591324200913242  , 0.6190476190476191, 0.6084070796460177, 0.5896860986547086, 0.5742793791574279 , 0.5965488754838031, 0.015602152830348626,              37
147.15858855247498  ,  1.3536506572782325  , 0.15045180320739746 , 0.00596843218903617  ,              20,                   ,                      4,                       5,                200, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}"     , 0.5912240184757506 , 0.6275787187839305, 0.605586592178771 , 0.590347923681257 , 0.5672969966629589 , 0.5964068499565336, 0.019833854703511577,              38
146.74297080039977  ,  2.2195985728687013  , 0.15089678764343262 , 0.010396832704802322 ,              20,                   ,                      4,                       2,                200, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}"     , 0.5912240184757506 , 0.6275787187839305, 0.605586592178771 , 0.590347923681257 , 0.5672969966629589 , 0.5964068499565336, 0.019833854703511577,              38
143.54390177726745  ,  1.9651865891045193  , 0.1673905372619629  , 0.020706483618105044 ,              10,                   ,                      2,                       5,                200, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}"     , 0.5995370370370371 , 0.614190687361419 , 0.6078212290502794, 0.5824800910125142, 0.5778781038374717 , 0.5963814296597443, 0.014096927399757177,              40
 83.21313948631287  ,  4.044929669099397   , 0.08525424003601074 , 0.00518982662384971  ,                ,                   ,                      2,                      10,                100, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}"  , 0.5938566552901023 , 0.6248648648648648, 0.6067907995618839, 0.5874439461883408, 0.5688888888888889 , 0.5963690309588162, 0.018771005240323716,              41
 77.52133588790893  ,  0.7381408053209998  , 0.08554515838623047 , 0.0041814275541046395,                ,                   ,                      4,                      10,                100, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"  , 0.5868814729574223 , 0.6210640608034745, 0.6031042128603105, 0.5925925925925926, 0.5778275475923852 , 0.596293977361237 , 0.014854230764691724,              42
299.9686251163483   ,  9.310404224096319   , 0.2595184803009033  , 0.01724632461847977  ,              20,                   ,                      1,                      10,                300, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}"    , 0.5903890160183066 , 0.6232356134636265, 0.6051167964404894, 0.5944134078212291, 0.5682574916759157 , 0.5962824650839134, 0.018045181459634543,              43
190.25438017845153  ,  4.034854314204051   , 0.16391973495483397 , 0.007208501705697419 ,              20,                   ,                      2,                       5,                200, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}"     , 0.593103448275862  , 0.6293103448275862, 0.5977777777777777, 0.5881032547699214, 0.5726970033296337 , 0.5961983657961561, 0.018581286674247903,              44
108.69447159767151  ,  0.6080847312952805  , 0.11026840209960938 , 0.002372684616064576 ,              10,                   ,                      1,                       2,                200, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}"     , 0.6011560693641619 , 0.614190687361419 , 0.60734149054505  , 0.5792474344355758, 0.5778781038374717 , 0.5959627571087357, 0.014799731106364313,              45
200.96054763793944  ,  3.5108186610523013  , 0.198142147064209   , 0.01757098417792337  ,              20,                   ,                      1,                      10,                200, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}"    , 0.591743119266055  , 0.6212121212121212, 0.6066666666666667, 0.5874439461883408, 0.5726970033296337 , 0.5959525713325635, 0.01663595101357382 ,              46
265.02010946273805  ,  2.3782317459982436  , 0.22411613464355468 , 0.006577690087506345 ,                ,                   ,                      1,                       5,                300, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}"   , 0.5968109339407744 , 0.6228448275862069, 0.5984427141268076, 0.5953177257525084, 0.565410199556541  , 0.5957652801925677, 0.01823839442864533 ,              47
101.2109263420105   ,  0.8053213520615787  , 0.10667705535888672 , 0.006990461785280843 ,              20,                   ,                      1,                       2,                100, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}"     , 0.5929304446978335 , 0.6307857911733046, 0.6063249727371864, 0.5836139169472503, 0.5650723025583982 , 0.5957454856227946, 0.022071212626030807,              48
177.86483716964722  ,  5.346272477779393   , 0.22015948295593263 , 0.06769870657309976  ,              10,                   ,                      4,                       2,                200, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}"     , 0.5920745920745921 , 0.6135105204872646, 0.6088888888888889, 0.5851428571428572, 0.5785310734463277 , 0.5956295864079861, 0.013494484256303792,              49
139.2636826515198   ,  1.0655912688612112  , 0.16898808479309083 , 0.021245988434010515 ,              10,                   ,                      4,                       5,                200, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}"     , 0.5920745920745921 , 0.6135105204872646, 0.6088888888888889, 0.5851428571428572, 0.5785310734463277 , 0.5956295864079861, 0.013494484256303792,              49
166.50013780593872  ,  1.8330919174661093  , 0.1496675968170166  , 0.00912457997488867  ,              20,                   ,                      2,                      10,                200, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}"    , 0.5974914481185861 , 0.628385698808234 , 0.6002214839424141, 0.5849268841394826, 0.5669642857142857 , 0.5955979601446005, 0.020168079978915066,              51
214.35506901741027  ,  1.3008193323452608  , 0.2331310272216797  , 0.04357888431768946  ,              10,                   ,                      2,                       5,                300, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}"     , 0.5955967555040557 , 0.614190687361419 , 0.6078212290502794, 0.583427922814983 , 0.5768799102132436 , 0.5955833009887961, 0.01409660907405414 ,              52
240.46326723098755  ,  2.140405205543584   , 0.2232964515686035  , 0.009887936634090613 ,                ,                   ,                      2,                      10,                300, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}"  , 0.5970149253731343 , 0.6203904555314533, 0.5991091314031181, 0.5871766029246345, 0.5736434108527132 , 0.5954669052170107, 0.015374261326246459,              53
246.46689405441285  ,  3.3233310861641243  , 0.22981901168823243 , 0.006598643275417458 ,                ,                   ,                      2,                       5,                300, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}"   , 0.5939675174013921 , 0.6225596529284165, 0.5979843225083986, 0.5910112359550562, 0.5717439293598234 , 0.5954533316306174, 0.01628025910774069 ,              54
 89.61973142623901  ,  1.3117436354181502  , 0.09227657318115234 , 0.006402027955008675 ,                ,                   ,                      1,                      10,                100, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}"  , 0.5847554038680318 , 0.6272824919441461, 0.6094609460946094, 0.5866666666666667, 0.5682819383259912 , 0.595289489379889 , 0.02068385960858097 ,              55
164.78656826019287  ,  0.8665778954181073  , 0.17635083198547363 , 0.009204889985188378 ,              10,                   ,                      1,                       2,                300, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}"     , 0.5923344947735192 , 0.6179401993355482, 0.6049107142857143, 0.5818181818181818, 0.5791245791245792 , 0.5952256338675086, 0.014540389861757987,              56
217.29889516830445  ,  1.3962015625603532  , 0.21456809043884278 , 0.013767298045519063 ,              10,                   ,                      2,                       2,                300, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}"     , 0.5962877030162413 , 0.6133333333333333, 0.6086956521739131, 0.5808656036446469, 0.5765765765765766 , 0.5951517737489422, 0.014590604464877957,              57
238.1658699989319   ,  2.5416447889193186  , 0.21468119621276854 , 0.007703191508438925 ,              20,                   ,                      2,                      10,                300, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}"    , 0.5988571428571429 , 0.616557734204793 , 0.5997770345596433, 0.5849268841394826, 0.5755555555555556 , 0.5951348702633235, 0.01401354093155462 ,              58
149.07411527633667  ,  0.4360567487196101  , 0.17434368133544922 , 0.0378391680823431   ,              10,                   ,                      4,                      10,                200, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}"    , 0.5939675174013921 , 0.614190687361419 , 0.60734149054505  , 0.584192439862543 , 0.5759637188208617 , 0.5951311707982532, 0.01414749602550294 ,              59
113.38725185394287  ,  1.302415588048188   , 0.12207279205322266 , 0.005285570317870226 ,              10,                   ,                      1,                       5,                200, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}"     , 0.59465737514518   , 0.6148723640399556, 0.6071428571428571, 0.5808656036446469, 0.5778781038374717 , 0.5950832607620222, 0.014390156709901758,              60
161.01673884391784  ,  4.922978672451674   , 0.16675114631652832 , 0.027917770132024112 ,              10,                   ,                      2,                       2,                200, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}"     , 0.5955967555040557 , 0.6157253599114064, 0.6071428571428571, 0.5789473684210527, 0.5778781038374717 , 0.5950580889633688, 0.015021152268399918,              61
 73.66193981170655  ,  0.6795601425264329  , 0.08569822311401368 , 0.006782054214850311 ,              20,                   ,                      4,                      10,                100, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"    , 0.5885057471264368 , 0.6225596529284165, 0.6039823008849557, 0.5858585858585859, 0.5743016759776536 , 0.5950415925552097, 0.016699514599197687,              62
