mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0.020543766021728516,0.001231651359541209,0.00886082649230957,0.0007849646749950508,,entropy,,sqrt,2,50,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 50, 'splitter': 'random'}",0.41318681318681316,0.4608399545970488,0.5406546990496304,0.4503311258278146,0.46808510638297873,0.4666195398088572,0.04156230262796876,2009,0.7515123313168915,0.7789669613773849,0.7975802698929735,0.7682643089809214,0.7788640595903166,0.7750375862316976,0.015083563090825784,792
0.12898726463317872,0.003112521081537765,0.008734846115112304,0.0005866736981383082,,entropy,,sqrt,4,10,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",0.48180924287118976,0.4804804804804805,0.5168756027000965,0.47770069375619423,0.5389105058365758,0.4991553051289074,0.02451293629890452,1902,0.7547696603071196,0.7584923220102373,0.7668683108422523,0.7547696603071196,0.7793296089385475,0.7628459124810553,0.00935197717940439,1088
0.02250223159790039,0.0007666045518616762,0.008982992172241211,0.0011132791444737357,,entropy,,sqrt,4,10,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",0.4345991561181435,0.47058823529411764,0.45134575569358176,0.45016077170418006,0.4569606801275239,0.4527309197875093,0.011610855129021259,2055,0.7505816658911122,0.7654723127035831,0.7533736621684505,0.7612843182875756,0.7621042830540037,0.758563248420945,0.005627002433016065,1147
0.12381501197814941,0.00815195336131614,0.009160470962524415,0.0007392462211806651,,entropy,,sqrt,4,20,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'splitter': 'best'}",0.49603174603174605,0.501010101010101,0.5526315789473685,0.5358851674641149,0.5177165354330708,0.5206550257772802,0.02123827143850702,1563,0.7636109818520243,0.7701256398324802,0.7943229409027455,0.7743136342484876,0.7718808193668529,0.7748508032405181,0.010362762700655342,793
0.019605302810668947,0.002037721775523355,0.008927345275878906,0.0004206246494554615,,entropy,,sqrt,4,20,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'splitter': 'random'}",0.41394825646794153,0.5338809034907598,0.4968684759916493,0.44052863436123346,0.43333333333333335,0.46371192072898354,0.04463135426661089,2024,0.7575616565844578,0.7887389483480689,0.7757096323871568,0.7636109818520243,0.7625698324022346,0.7696382103147885,0.011259067089732117,932
0.12025814056396485,0.004994108623322929,0.009338617324829102,0.00033271450673209917,,entropy,,sqrt,4,30,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 30, 'splitter': 'best'}",0.49355797819623387,0.5408805031446541,0.551654964894684,0.5192107995846313,0.509683995922528,0.5229976483485463,0.02097296369349242,1517,0.762214983713355,0.7961842717543043,0.7919962773382969,0.7845509539320614,0.7760707635009311,0.7822034500477899,0.012116288599258201,604
0.01835665702819824,0.0025310383879351512,0.009572601318359375,0.0017049905517013068,,entropy,,sqrt,4,30,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 30, 'splitter': 'random'}",0.40749414519906324,0.45161290322580644,0.5173160173160173,0.49452954048140046,0.4588744588744589,0.4659654130193493,0.03775701065463627,2017,0.7645416472778036,0.7705909725453699,0.7924616100511866,0.7850162866449512,0.7672253258845437,0.775967168480771,0.01086111386315092,756
0.12211284637451172,0.0060423768983951225,0.009590864181518555,0.0009978781930401197,,entropy,,sqrt,4,40,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 40, 'splitter': 'best'}",0.5445544554455446,0.4968944099378882,0.5475206611570248,0.5326530612244897,0.534769833496572,0.5312784842523038,0.018090899754214455,1386,0.7859469520707306,0.7738483015355979,0.7961842717543043,0.78687761749651,0.7788640595903166,0.7843442404894919,0.007607498156892509,560
0.019120407104492188,0.0021843619824544187,0.008585977554321288,0.00035584620768593924,,entropy,,sqrt,4,40,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 40, 'splitter': 'random'}",0.407673860911271,0.4533029612756264,0.4641638225255973,0.48320693391115926,0.43498273878020716,0.44866606348077226,0.025777304486777834,2080,0.7701256398324802,0.7766402978129362,0.7808282922289437,0.7780362959516054,0.771415270018622,0.7754091591689175,0.004041071152092525,775
0.12093057632446289,0.006264321766203326,0.008779478073120118,0.0004636777472154315,,entropy,,sqrt,4,50,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 50, 'splitter': 'best'}",0.560081466395112,0.5123456790123457,0.5780463242698892,0.540650406504065,0.536144578313253,0.545453690898933,0.022280588570383127,1086,0.7989762680316427,0.7794322940902746,0.805025593299209,0.7896696137738483,0.7849162011173184,0.7916039940624585,0.009285563325286654,409
0.01893787384033203,0.002418513992792002,0.00992894172668457,0.0010994743333809542,,entropy,,sqrt,4,50,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 50, 'splitter': 'random'}",0.39650872817955113,0.4839067702552719,0.4965197215777262,0.49336283185840707,0.4270205066344994,0.4594637117010912,0.04033770650914806,2033,0.7747789669613774,0.783620288506282,0.7980456026058632,0.78687761749651,0.7788640595903166,0.7844373070320698,0.007951766631714161,557
0.1252898693084717,0.003371392727426636,0.009160232543945313,0.0004885225286628104,,entropy,,sqrt,6,10,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 10, 'splitter': 'best'}",0.5588235294117647,0.522432701894317,0.5534838076545633,0.5334645669291339,0.49643947100712105,0.5329288153793799,0.022516534382464447,1356,0.7906002791996277,0.7771056305258259,0.7882736156351792,0.7794322940902746,0.7695530726256983,0.7809929784153212,0.0076645490453016935,617
0.019699907302856444,0.001827965122886315,0.009338855743408203,0.0002658839461789311,,entropy,,sqrt,6,10,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 10, 'splitter': 'random'}",0.4293537787513691,0.3982002249718785,0.4766050054406964,0.4516829533116178,0.415819209039548,0.434332234303022,0.027426534057970558,2137,0.7575616565844578,0.7510469986040018,0.7761749651000466,0.7650069799906933,0.7593109869646183,0.7618203174487636,0.008446396369048184,1109
0.12140135765075684,0.003739212585945262,0.008644866943359374,0.0003221252026083471,,entropy,,sqrt,6,20,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 20, 'splitter': 'best'}",0.4899598393574297,0.5271629778672032,0.570884871550904,0.5010141987829615,0.5279187817258884,0.5233881338568773,0.02795982887223753,1503,0.7636109818520243,0.7812936249418334,0.790134946486738,0.7710563052582596,0.7835195530726257,0.7779230823222962,0.009421247432251471,692
0.018609142303466795,0.002153310315774319,0.009844398498535157,0.0012307519050450651,,entropy,,sqrt,6,20,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 20, 'splitter': 'random'}",0.39322033898305087,0.41871345029239765,0.5054466230936819,0.3885839736553238,0.4461538461538462,0.43042364643566006,0.04277302703175629,2153,0.7501163331782225,0.7687296416938111,0.7887389483480689,0.7408096789204281,0.7653631284916201,0.7627515461264301,0.016486341049635766,1094
0.11543812751770019,0.00431009013254325,0.009183645248413086,0.0004792155080411469,,entropy,,sqrt,6,30,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 30, 'splitter': 'best'}",0.515274949083503,0.5423037716615698,0.5731462925851704,0.49266247379454925,0.48066875653082547,0.5208112487311236,0.033571741633075615,1560,0.7785016286644951,0.7910656119125175,0.801768264308981,0.7747789669613774,0.7686219739292365,0.7829472891553214,0.011931775317320977,592
0.017509651184082032,0.0031320397662149774,0.008692264556884766,0.0004646693332147389,,entropy,,sqrt,6,30,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 30, 'splitter': 'random'}",0.4308390022675737,0.4399551066217733,0.5016357688113413,0.46187845303867403,0.37346437346437344,0.44155454084074713,0.04189622229165805,2111,0.7664029781293625,0.7677989762680316,0.7873429502093997,0.7733829688227082,0.7625698324022346,0.7714995411663473,0.008648349481961234,891
0.11155052185058593,0.008666640790270264,0.009246349334716797,0.0003763956024225041,,entropy,,sqrt,6,40,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 40, 'splitter': 'best'}",0.5282631038026722,0.5178055822906641,0.5294117647058824,0.48577235772357724,0.5469387755102041,0.5216383168066,0.02022614338134519,1542,0.7864122847836202,0.7668683108422523,0.7840856212191717,0.7645416472778036,0.7932960893854749,0.7790407907016645,0.011326051443188948,663
0.016260242462158202,0.002393460328722704,0.008697891235351562,0.00037847819949741145,,entropy,,sqrt,6,40,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 40, 'splitter': 'random'}",0.45394736842105265,0.48214285714285715,0.5022522522522522,0.48,0.470076169749728,0.47768372951317806,0.01581234354051621,1982,0.7682643089809214,0.7840856212191717,0.7943229409027455,0.7822242903676129,0.7732774674115456,0.7804349257763994,0.009041675623829607,627
0.11564011573791504,0.005925660497884661,0.00898728370666504,0.0003173822751980598,,entropy,,sqrt,6,50,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 50, 'splitter': 'best'}",0.5644820295983086,0.5434782608695652,0.5781409601634321,0.5240641711229946,0.5081967213114754,0.5436724286131551,0.025550602465935227,1125,0.808282922289437,0.7850162866449512,0.8078175895765473,0.7929269427640763,0.776536312849162,0.7941160108248347,0.012503593760629012,342
0.01708369255065918,0.00172112669330632,0.009609699249267578,0.002015690652142088,,entropy,,sqrt,6,50,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 50, 'splitter': 'random'}",0.4451901565995526,0.42921348314606744,0.45879732739420936,0.45528455284552843,0.47125140924464487,0.4519473858460006,0.014093929056378143,2057,0.7691949744067008,0.7636109818520243,0.7738483015355979,0.7817589576547231,0.7816573556797021,0.7740141142257496,0.00706934940842142,817
0.12264037132263184,0.008610986847319538,0.009304285049438477,0.00044175456412804727,,entropy,,sqrt,8,10,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'splitter': 'best'}",0.5572755417956656,0.5057232049947971,0.5441329179646937,0.5015806111696522,0.5329341317365269,0.5283292815322671,0.021611902349002877,1419,0.8003722661703118,0.7789669613773849,0.7957189390414147,0.7798976268031642,0.7821229050279329,0.7874157396840417,0.008862648283885059,509
0.01930065155029297,0.002171911042308361,0.008862686157226563,0.00032494804175402307,,entropy,,sqrt,8,10,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'splitter': 'random'}",0.46547884187082406,0.4442082890541977,0.4382647385984427,0.43231441048034935,0.4790011350737798,0.4518534830155187,0.01759274701282149,2059,0.7766402978129362,0.7566309911586785,0.7650069799906933,0.7580269892973476,0.7863128491620112,0.7685236214843334,0.011369413060645674,960
0.11379523277282715,0.006766813743352753,0.00931863784790039,0.0011405979749696264,,entropy,,sqrt,8,20,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 20, 'splitter': 'best'}",0.49345417925478346,0.5234375,0.560546875,0.5195876288659794,0.5184404636459431,0.5230933293533412,0.021518851496784768,1513,0.7659376454164728,0.7729176361098186,0.7906002791996277,0.7831549557933922,0.787243947858473,0.7799708928755569,0.009194562570638385,640
0.019112062454223634,0.002228232179880205,0.008823728561401368,0.0003429399316355816,,entropy,,sqrt,8,20,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 20, 'splitter': 'random'}",0.38927738927738925,0.3870967741935484,0.48558758314855877,0.39595050618672667,0.4053452115812918,0.41265149287750297,0.037017213112219456,2205,0.7561656584457888,0.7436016751977664,0.7840856212191717,0.7501163331782225,0.7513966480446927,0.7570731872171285,0.01408969659267513,1180
0.11676254272460937,0.007774661242175171,0.009415054321289062,0.0003123584252346089,,entropy,,sqrt,8,30,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 30, 'splitter': 'best'}",0.5074626865671642,0.5109947643979058,0.5297619047619048,0.47839831401475236,0.513874614594039,0.5080984568671532,0.016694671361931857,1787,0.7696603071195905,0.7826896230805026,0.7794322940902746,0.7696603071195905,0.7797951582867784,0.7762475379393473,0.005495670342765777,748
0.01868610382080078,0.003461467301431313,0.010203981399536132,0.002401495655400492,,entropy,,sqrt,8,30,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 30, 'splitter': 'random'}",0.4116279069767442,0.44142259414225943,0.45654692931633833,0.45067264573991034,0.5164718384697131,0.4553483829289931,0.034248455322149235,2044,0.7645416472778036,0.7515123313168915,0.7817589576547231,0.7719869706840391,0.7881750465549349,0.7715949906976785,0.012895123000939127,889
0.11499371528625488,0.006104757805797392,0.009935283660888672,0.0013661668651350292,,entropy,,sqrt,8,40,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 40, 'splitter': 'best'}",0.5594111461619348,0.48504273504273504,0.4935064935064935,0.5133267522211253,0.4968421052631579,0.5096258464390893,0.026532469600266822,1753,0.805025593299209,0.7757096323871568,0.7640763145649139,0.7705909725453699,0.7774674115456238,0.7785739848684547,0.014021608596809156,679
0.016945314407348634,0.0033910232025073745,0.008796262741088866,0.0003756067633825507,,entropy,,sqrt,8,40,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 40, 'splitter': 'random'}",0.42607683352735737,0.4852459016393443,0.42409638554216866,0.4961915125136017,0.40714285714285714,0.44775069807306583,0.035862745139789,2087,0.7705909725453699,0.7808282922289437,0.7775709632387157,0.7845509539320614,0.7681564245810056,0.7763395213052193,0.006149829660545346,745
0.11505365371704102,0.0052225344737213296,0.010020732879638672,0.0014388564290739305,,entropy,,sqrt,8,50,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 50, 'splitter': 'best'}",0.5154639175257731,0.5078369905956113,0.5807730426164519,0.4725274725274725,0.5005213764337852,0.5154245599398187,0.03574985855297315,1642,0.7812936249418334,0.7808282922289437,0.80316426244765,0.7766402978129362,0.777001862197393,0.7837856679257512,0.009874842875703343,575
0.017020654678344727,0.0036205098445353393,0.009360122680664062,0.001119048229266522,,entropy,,sqrt,8,50,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 50, 'splitter': 'random'}",0.408930669800235,0.44298245614035087,0.5010615711252654,0.46318289786223277,0.4492099322799097,0.4530735054415988,0.029901172803790385,2053,0.7659376454164728,0.7636109818520243,0.7812936249418334,0.7896696137738483,0.7728119180633147,0.7746647568094986,0.009704319149044969,796
0.11189684867858887,0.005713128798221658,0.008961963653564452,0.00033166807443214716,,entropy,,sqrt,10,10,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'splitter': 'best'}",0.5055165496489469,0.5561072492552135,0.510934393638171,0.5036119711042312,0.5206286836935167,0.5193597694680159,0.019300788896632153,1586,0.7705909725453699,0.7919962773382969,0.7710563052582596,0.7761749651000466,0.7728119180633147,0.7765260876610576,0.00797983987901804,738
0.017349624633789064,0.004153549240610024,0.009151124954223632,0.0005665363380950884,,entropy,,sqrt,10,10,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'splitter': 'random'}",0.3556085918854415,0.4462242562929062,0.5038674033149171,0.40877598152424943,0.4489337822671156,0.43268200305692595,0.04904423051740962,2143,0.7487203350395533,0.7747789669613774,0.7910656119125175,0.7617496510004653,0.771415270018622,0.769545966986507,0.014060321399232837,934
0.11395120620727539,0.005511599003788953,0.009232807159423827,0.00034561982866029395,,entropy,,sqrt,10,20,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'splitter': 'best'}",0.5055165496489469,0.5561072492552135,0.510934393638171,0.5036119711042312,0.5206286836935167,0.5193597694680159,0.019300788896632153,1586,0.7705909725453699,0.7919962773382969,0.7710563052582596,0.7761749651000466,0.7728119180633147,0.7765260876610576,0.00797983987901804,738
0.018535137176513672,0.0042420620524315136,0.008912229537963867,0.0003484495029513179,,entropy,,sqrt,10,20,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'splitter': 'random'}",0.3556085918854415,0.4462242562929062,0.5038674033149171,0.40877598152424943,0.4489337822671156,0.43268200305692595,0.04904423051740962,2143,0.7487203350395533,0.7747789669613774,0.7910656119125175,0.7617496510004653,0.771415270018622,0.769545966986507,0.014060321399232837,934
0.11873664855957031,0.006985629989096769,0.010093307495117188,0.0006924746630184964,,entropy,,sqrt,10,30,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 30, 'splitter': 'best'}",0.5186721991701245,0.522466039707419,0.5391658189216684,0.5203761755485894,0.5149105367793241,0.523118154025425,0.008397651375321115,1510,0.7840856212191717,0.7873429502093997,0.7892042810609586,0.7864122847836202,0.7728119180633147,0.783971411067293,0.005818168047092712,572
0.01931600570678711,0.002589404187808198,0.009549522399902343,0.0007754189400110728,,entropy,,sqrt,10,30,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 30, 'splitter': 'random'}",0.47845804988662133,0.4600219058050383,0.4929906542056075,0.4,0.44013683010262256,0.45432148799997796,0.03244195239530251,2047,0.7859469520707306,0.7705909725453699,0.7980456026058632,0.7682643089809214,0.771415270018622,0.7788526212443013,0.01144011759105298,673
0.11979632377624512,0.005407315506056206,0.009557294845581054,0.00037636115006942295,,entropy,,sqrt,10,40,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 40, 'splitter': 'best'}",0.5405960945529291,0.49588477366255146,0.5508637236084453,0.5020491803278688,0.530241935483871,0.523927141527133,0.021486412700144012,1492,0.7919962773382969,0.7719869706840391,0.7822242903676129,0.7738483015355979,0.7830540037243948,0.7806219687299883,0.007187529251076037,621
0.016066598892211913,0.0032231231961263756,0.008986091613769532,0.0002728137697336103,,entropy,,sqrt,10,40,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 40, 'splitter': 'random'}",0.41232227488151657,0.4205607476635514,0.4798206278026906,0.5005537098560354,0.42857142857142855,0.4483657577550445,0.03514842217193059,2083,0.7691949744067008,0.7691949744067008,0.7840856212191717,0.790134946486738,0.7728119180633147,0.7770844869165252,0.008509689023791964,721
0.1138153076171875,0.003693704814778264,0.00932469367980957,0.00041330333739468056,,entropy,,sqrt,10,50,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 50, 'splitter': 'best'}",0.5377258235919234,0.5403726708074534,0.5950738916256157,0.5036119711042312,0.4892966360856269,0.5332161986429701,0.03661492661620478,1348,0.7975802698929735,0.793392275476966,0.8087482550023266,0.7761749651000466,0.7667597765363129,0.7885311084017251,0.015105737017331132,486
0.016323375701904296,0.004191747864590957,0.009447383880615234,0.0007206206881771216,,entropy,,sqrt,10,50,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 50, 'splitter': 'random'}",0.4527872582480091,0.4098360655737705,0.3882063882063882,0.39035591274397247,0.3916256157635468,0.4065622481071374,0.024372752522829343,2219,0.7761749651000466,0.7654723127035831,0.7682643089809214,0.7529083294555607,0.7700186219739292,0.7665677076428082,0.007679390134717963,1004
0.11922330856323242,0.004588063275188741,0.009588813781738282,0.0006591834472730048,,entropy,,log2,2,10,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",0.4965786901270772,0.4856860809476802,0.5346341463414634,0.49514563106796117,0.506429277942631,0.5036947652853626,0.016809293814477582,1848,0.7603536528617962,0.7575616565844578,0.7780362959516054,0.7580269892973476,0.7676908752327747,0.7643338939855964,0.007752518407583678,1054
0.02090597152709961,0.003189867995743617,0.009517526626586914,0.0006360712537823837,,entropy,,log2,2,10,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",0.43912591050988553,0.4269889224572004,0.4012671594508976,0.4316546762589928,0.44766839378238343,0.42934101249187195,0.015688618335056987,2154,0.749185667752443,0.7352256863657515,0.7361563517915309,0.742671009771987,0.7518621973929237,0.7430201826149272,0.006696009249397775,1394
0.10847101211547852,0.003321006770166737,0.009195089340209961,0.0006948310987380888,,entropy,,log2,2,20,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'splitter': 'best'}",0.46564102564102566,0.486815415821501,0.5494716618635928,0.5,0.5035389282103134,0.5010934063072866,0.027598420362839323,1881,0.7575616565844578,0.7645416472778036,0.7817589576547231,0.7701256398324802,0.771415270018622,0.7690806342736173,0.008007142990946547,950
0.019948816299438475,0.002330526127971138,0.008831071853637695,0.0003912323613227351,,entropy,,log2,2,20,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'splitter': 'random'}",0.4323189926547744,0.4250559284116331,0.4004424778761062,0.42348008385744235,0.42758620689655175,0.4217767379393016,0.01107875619341713,2175,0.7482550023266635,0.7608189855746859,0.7477896696137738,0.7440670079106562,0.7681564245810056,0.753817418001357,0.009132072862981604,1233
0.10638880729675293,0.007557813746494353,0.010478830337524414,0.0007337631266731175,,entropy,,log2,2,30,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 30, 'splitter': 'best'}",0.5336048879837068,0.5255319148936171,0.5571142284569138,0.5118191161356629,0.5135406218655968,0.5283221538670995,0.016465237411820138,1420,0.78687761749651,0.7924616100511866,0.7943229409027455,0.7789669613773849,0.7742085661080075,0.785367539187167,0.007723930013820023,541
0.019394779205322267,0.003014789666870302,0.009121561050415039,0.0007790875904419397,,entropy,,log2,2,30,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 30, 'splitter': 'random'}",0.44966442953020136,0.41648106904231624,0.4520396912899669,0.44175824175824174,0.4132420091324201,0.4346370881506293,0.016533437934824917,2136,0.7710563052582596,0.7561656584457888,0.7687296416938111,0.7636109818520243,0.7607076350093109,0.764054044451839,0.005376137282010502,1062
0.10321249961853027,0.010421219166024412,0.008919143676757812,0.00032430776601314216,,entropy,,log2,2,40,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 40, 'splitter': 'best'}",0.5182186234817814,0.5303326810176126,0.5078431372549019,0.48148148148148145,0.4954499494438827,0.5066651745359321,0.017058841176927197,1802,0.7785016286644951,0.7766402978129362,0.7664029781293625,0.7654723127035831,0.7676908752327747,0.7709416185086303,0.005490147424196683,909
0.018170261383056642,0.0039023381937320903,0.010124301910400391,0.00154452035744142,,entropy,,log2,2,40,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 40, 'splitter': 'random'}",0.4239733629300777,0.4933920704845815,0.3898916967509025,0.44495412844036697,0.44370860927152317,0.4391839735754903,0.03362551417186072,2121,0.7584923220102373,0.7859469520707306,0.7640763145649139,0.7747789669613774,0.7653631284916201,0.7697315368197759,0.009651950294148651,928
0.10948777198791504,0.008133749588046081,0.009571218490600586,0.0006697947181933394,,entropy,,log2,2,50,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 50, 'splitter': 'best'}",0.532304725168756,0.5344129554655871,0.5430597771023303,0.5025960539979232,0.525231719876416,0.5275210463222025,0.013699127031644642,1432,0.7743136342484876,0.7859469520707306,0.790134946486738,0.7771056305258259,0.7853817504655494,0.7825765827594664,0.005908719892246694,597
0.01901874542236328,0.0027414741579584435,0.009104776382446288,0.0005605442050053956,,entropy,,log2,2,50,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 50, 'splitter': 'random'}",0.45610034207525657,0.43891402714932126,0.4471635150166852,0.48008611410118407,0.38875305623471884,0.4422034109154332,0.030068544993300726,2107,0.7780362959516054,0.7691949744067008,0.7687296416938111,0.7752442996742671,0.7672253258845437,0.7716861075221856,0.004191196289662548,888
0.10862674713134765,0.006528091974012639,0.008960771560668945,0.000403389197716308,,entropy,,log2,4,10,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",0.464746772591857,0.4796116504854369,0.5137254901960784,0.5219941348973607,0.5155642023346303,0.49912845010107265,0.022667387532778818,1903,0.749185667752443,0.7505816658911122,0.7691949744067008,0.7724523033969288,0.7681564245810056,0.7619142072056382,0.009934470588725784,1105
