mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0642789363861084,0.00739684287618408,0.008278417587280273,0.0005384346587440028,entropy,15,,4,30,random,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 30, 'splitter': 'random'}",0.5693581780538303,0.5582417582417583,0.5708376421923474,0.5703048180924287,0.5602471678681772,0.5657979128897084,0.005409118178535906,51
0.6857817649841309,0.02033390622090938,0.007947158813476563,0.0006317488515537583,entropy,15,,2,40,best,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 40, 'splitter': 'best'}",0.5645330535152151,0.586977648202138,0.5902992776057792,0.5341614906832298,0.5523809523809524,0.5656704844774628,0.021124842150466314,52
0.04351801872253418,0.0003365463627726798,0.007387304306030273,0.0004132547023758626,gini,10,,4,20,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 20, 'splitter': 'random'}",0.534698521046644,0.5704989154013015,0.5773420479302832,0.5947006869479883,0.5506607929515418,0.5655801928555517,0.020913174745492598,53
0.6855916023254395,0.017398196754636126,0.008947038650512695,0.0011770703431809083,entropy,15,,2,30,best,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 30, 'splitter': 'best'}",0.5641569459172853,0.5825426944971537,0.5887179487179487,0.540650406504065,0.5450733752620545,0.5642282741797015,0.01927689412197772,54
0.05657105445861817,0.004985699004825789,0.008286094665527344,0.000706379323762312,entropy,15,,6,30,random,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 30, 'splitter': 'random'}",0.5608695652173913,0.5664864864864865,0.5815899581589958,0.5601659751037344,0.5498426023084995,0.5637909174550215,0.010395209894545525,55
0.7463130950927734,0.019955726380065247,0.009286022186279297,0.0009137020268376352,entropy,15,,4,30,best,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 30, 'splitter': 'best'}",0.5696068012752391,0.590566037735849,0.5811088295687885,0.5269709543568465,0.5491452991452992,0.5634795844164044,0.02289262251278162,56
0.6906645774841309,0.014163241387530116,0.00835590362548828,0.0004283124684062989,entropy,15,,6,20,best,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 20, 'splitter': 'best'}",0.5598335067637877,0.5867158671586716,0.5731462925851704,0.5322415557830092,0.5649484536082474,0.5633771351797773,0.01802544587587623,57
0.6814375400543213,0.018190390440580795,0.00964055061340332,0.001865308863325227,entropy,15,,2,20,best,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'splitter': 'best'}",0.5691056910569106,0.5773195876288659,0.5775510204081633,0.5329341317365269,0.5534591194968553,0.5620739100654644,0.0169985815316429,58
0.054692554473876956,0.006249261313863357,0.008650445938110351,0.0012964245868602306,entropy,10,,4,20,random,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 20, 'splitter': 'random'}",0.46715328467153283,0.5952626158599382,0.5664488017429193,0.6026871401151631,0.5775510204081633,0.5618205725595433,0.049028990393127594,59
0.04703502655029297,0.0021562350232720556,0.00734105110168457,0.0008905342595682445,gini,10,,4,40,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 40, 'splitter': 'random'}",0.532608695652174,0.5936170212765958,0.5333333333333333,0.5923000987166831,0.5561497326203209,0.5616017763198214,0.026969580210326707,60
